ticker,definition,signal_date,classification,success_70_10,recovery_20,recovery_25,recovery_30,recovery_35,recovery_40,rsi_change_3,rsi_change_5,rsi_change_10,volume_s1,volume_first,rsi_first
SGLY,D_rapid_expansion,2026-08-03,temporary_spike,False,S-20,S-20,S-20,S-5,S-5,10.892987274519811,21.143038154617194,35.45049609939768,1.3216923440983424,S-15,S-20
STKH,A_10_from_low,2026-07-28,rapid_move,True,S-20,S-15,S-4,S-4,,1.273784079992467,4.622883305648543,8.490245171044933,0.5675417335199536,S-4,S-4
STKH,B_20_from_low,2026-07-28,rapid_move,True,S-20,S-15,S-4,S-4,,1.273784079992467,4.622883305648543,8.490245171044933,0.5675417335199536,S-4,S-4
STKH,C_20_in_1_3,2026-07-30,rapid_move,True,S-20,S-15,S-5,S-2,S-2,24.83946612607742,26.113250206069885,31.598471676701557,2.723136773135891,S-10,S-5
STKH,D_rapid_expansion,2026-07-30,rapid_move,True,S-20,S-15,S-5,S-2,S-2,24.83946612607742,26.113250206069885,31.598471676701557,2.723136773135891,S-10,S-5
YARW,A_10_from_low,2026-07-27,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-48.14688849571759,-41.22467077725395,-16.339674097581515,1.4868930169095564,S-10,S-20
YARW,B_20_from_low,2026-07-27,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-48.14688849571759,-41.22467077725395,-16.339674097581515,1.4868930169095564,S-10,S-20
YARW,C_20_in_1_3,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,8.639191825059783,13.826934697058888,-21.703531964843236,0.47329826785683693,S-20,S-20
ZNB,A_10_from_low,2026-07-27,temporary_spike,False,S-20,,,,,0.4328012533796084,-3.3560023335636373,-0.6119072266073999,0.32680341226633847,S-15,
ZNB,B_20_from_low,2026-07-27,temporary_spike,False,S-20,,,,,0.4328012533796084,-3.3560023335636373,-0.6119072266073999,0.32680341226633847,S-15,
YAAS,A_10_from_low,2026-07-30,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-7.995681263685881,-7.010798296767533,-6.466967980433509,0.3221186856302109,,S-20
YAAS,B_20_from_low,2026-07-30,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-7.995681263685881,-7.010798296767533,-6.466967980433509,0.3221186856302109,,S-20
YAAS,C_20_in_1_3,2026-08-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,4.2759812052634345,1.6878098836745323,37.64328091000118,0.17201968153113015,S-7,S-20
CLDI,A_10_from_low,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-20,,8.770665398410543,3.802463756430143,12.596083993680992,0.5823809826297441,S-7,S-20
CLDI,B_20_from_low,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-20,,8.770665398410543,3.802463756430143,12.596083993680992,0.5823809826297441,S-7,S-20
CSAI,A_10_from_low,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-4.14358850642018,-1.7601318688624588,-7.097212381643338,1.0462483310072879,S-10,S-20
CSAI,B_20_from_low,2026-08-05,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-4.201439777707563,-3.2539596167642912,-8.854822182886679,3.1910259890286783,S-5,S-20
CSAI,C_20_in_1_3,2026-08-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,8.312845022254564,1.9027611180641912,-1.077425105490903,3.536417399910635,S-4,S-20
CSAI,D_rapid_expansion,2026-08-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,8.312845022254564,1.9027611180641912,-1.077425105490903,3.536417399910635,S-4,S-20
NEXR,A_10_from_low,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-1,5.1757233759472285,9.173201280277453,4.021399705835471,1.8873639030523626,S-3,S-20
NEXR,B_20_from_low,2026-08-07,no_significant_move,False,S-20,S-20,S-20,S-20,,-2.05279286881229,-4.207109141636138,1.804982635485672,0.5525609445766709,S-4,S-20
OFAL,A_10_from_low,2026-07-31,rapid_move,True,S-20,S-20,S-20,,,0.2623717256077498,1.8481156906149607,5.329926640880757,0.8871017685413736,,S-20
OFAL,B_20_from_low,2026-08-03,rapid_move,True,S-20,S-20,S-20,,,1.2385607818434892,3.043115122491713,5.4198300782997535,1.192499230441621,,S-20
OFAL,C_20_in_1_3,2026-08-12,temporary_spike,False,S-20,S-20,S-7,,,3.242158874249654,1.719810746714515,-0.8578138798002755,1.2749092200508843,S-2,S-7
OFAL,D_rapid_expansion,2026-08-12,temporary_spike,False,S-20,S-20,S-7,,,3.242158874249654,1.719810746714515,-0.8578138798002755,1.2749092200508843,S-2,S-7
KWM,A_10_from_low,2026-08-03,no_significant_move,False,S-20,S-20,S-7,S-5,,-1.5247610024813838,-8.36065282839892,5.281680597860273,12.42954866479406,S-10,S-7
KWM,B_20_from_low,2026-08-03,no_significant_move,False,S-20,S-20,S-7,S-5,,-1.5247610024813838,-8.36065282839892,5.281680597860273,12.42954866479406,S-10,S-7
KWM,C_20_in_1_3,2026-08-17,no_significant_move,False,S-20,S-15,S-15,S-15,,5.093130779117061,4.333301269601748,0.8515209401280543,0.09462660815481068,S-20,S-15
LBGJ,A_10_from_low,2026-08-03,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-0.05264778073697585,-0.07909909289780614,-1.8797783311199225,8.707296794232393,S-10,S-20
LBGJ,B_20_from_low,2026-08-03,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-0.05264778073697585,-0.07909909289780614,-1.8797783311199225,8.707296794232393,S-10,S-20
LEXX,A_10_from_low,2026-08-03,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-13.065003011629322,-11.36883842558408,-20.824506109875998,3.684362393703995,S-5,S-20
LEXX,B_20_from_low,2026-08-04,rapid_move,True,S-20,S-20,S-20,S-20,S-15,-5.068036004810054,-19.071195651955165,-19.84211000934907,5.156118143459915,S-10,S-20
LEXX,C_20_in_1_3,2026-08-13,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,6.7870697808092615,8.875784337206724,11.47400366244797,0.724940615281265,S-20,S-20
LEXX,D_rapid_expansion,2026-08-13,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,6.7870697808092615,8.875784337206724,11.47400366244797,0.724940615281265,S-20,S-20
MVIS,A_10_from_low,2026-08-10,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,3.861194880166252,-2.3745930368982187,2.1256816815206605,1.3081530388303626,S-5,S-20
MVIS,B_20_from_low,2026-08-12,no_significant_move,False,S-20,S-20,S-20,S-20,S-2,4.837008232214814,8.698203112381066,8.19963543302606,1.066754958534355,S-15,S-20
MVIS,C_20_in_1_3,2026-08-12,no_significant_move,False,S-20,S-20,S-20,S-20,S-2,4.837008232214814,8.698203112381066,8.19963543302606,1.066754958534355,S-15,S-20
MVIS,D_rapid_expansion,2026-08-12,no_significant_move,False,S-20,S-20,S-20,S-20,S-2,4.837008232214814,8.698203112381066,8.19963543302606,1.066754958534355,S-15,S-20
PMI,A_10_from_low,2026-08-03,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,0.0,0.0,-6.181316012055433,0.0,,S-20
PMI,B_20_from_low,2026-08-03,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,0.0,0.0,-6.181316012055433,0.0,,S-20
PMI,C_20_in_1_3,2026-08-24,true_explosion,True,S-20,S-20,S-20,S-15,,1.1493471911239226,-0.011790842133578394,0.1682619225354216,17.68565594774219,S-1,S-20
PMI,D_rapid_expansion,2026-08-24,true_explosion,True,S-20,S-20,S-20,S-15,,1.1493471911239226,-0.011790842133578394,0.1682619225354216,17.68565594774219,S-1,S-20
PMI,E_base_breakout,2026-08-24,true_explosion,True,S-20,S-20,S-20,S-15,,1.1493471911239226,-0.011790842133578394,0.1682619225354216,17.68565594774219,S-1,S-20
SEGG,A_10_from_low,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-15,,2.6004444452361355,-3.1522349504882072,-8.891829095725114,1.5624963176463103,S-3,S-20
SEGG,B_20_from_low,2026-08-25,no_significant_move,False,S-20,S-20,S-20,,,-0.09494587301078639,4.289406372557423,5.064180234082073,0.3251896808574299,,S-20
TOP,A_10_from_low,2026-08-04,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.5362315632735388,-5.413495340605522,-5.86740587480471,1.2068698746712052,,S-20
TOP,B_20_from_low,2026-08-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-2.964157722754024,1.5352748647669543,-3.93181208926741,0.8365060627145012,S-20,S-20
TOP,E_base_breakout,2026-08-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,4.227126909097649,12.408075705067944,8.898813493714158,1.134684242370141,,S-20
TOP,C_20_in_1_3,2026-08-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,6.926661456109294,14.541786572441232,10.711468900609056,1.3401820698259226,,S-20
TOP,D_rapid_expansion,2026-08-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,6.926661456109294,14.541786572441232,10.711468900609056,1.3401820698259226,,S-20
WETO,A_10_from_low,2026-08-03,rapid_move,True,S-20,S-20,S-20,S-20,S-10,5.012646768655074,4.8211552995618945,-21.148753714447267,17.320782510188273,S-20,S-20
WETO,B_20_from_low,2026-08-03,rapid_move,True,S-20,S-20,S-20,S-20,S-10,5.012646768655074,4.8211552995618945,-21.148753714447267,17.320782510188273,S-20,S-20
WETO,C_20_in_1_3,2026-08-14,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-0.4568988165546415,-0.673005819973568,-1.5083229269915819,0.09234541458374862,S-15,S-20
WETO,D_rapid_expansion,2026-08-14,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-0.4568988165546415,-0.673005819973568,-1.5083229269915819,0.09234541458374862,S-15,S-20
AEMD,A_10_from_low,2026-08-04,no_significant_move,False,S-20,S-15,S-2,S-2,,10.698446959013722,14.548704685528662,13.628232095834306,2.0138505055759666,S-2,S-2
